"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_pt",0.0250582688406515,0.0175653262905605,1.42657576785907,0.0210114459472572,1.19260087590129
"asc_cs",0.0145760532624889,0.0133935353481618,1.0882901999799,0.0143671753827505,1.01453854875254
"asc_rs",0,NA,NA,NA,NA
"b_tt",-1.67429474314082,0.753482516450465,-2.22207510670341,1.2263582550875,-1.36525744919568
"b_tt_shift",-1.79002569787789,1.69878516891238,-1.05370928039355,2.16340082775363,-0.827412874634317
"b_cost",-4.36074598620633,0.906102086444304,-4.81264313529906,1.48986034042957,-2.92694950517913
"b_cost_shift",-7.49971021723993,5.0934551724899,-1.47242097225993,7.88196951428887,-0.95150205841878
"b_trans",0.489888699300683,0.191876874937934,2.55314091111369,0.376812212952256,1.30008710562349
"b_trans_shift",-0.28722038924245,0.509058934762795,-0.564218344141795,0.752598119114027,-0.381638462743664
"b_crowd",-4.39837980274648,0.453816932076221,-9.6919693644391,0.664339635010018,-6.62067950029829
"b_crowd_shift",4.36183136341038,1.03571500828399,4.21142044724949,1.24251058738241,3.51049834722086
"b_disin",-0.0437841497561226,0.154219993584888,-0.283907091022035,0.152682912297356,-0.286765225376703
"b_disin_shift",-0.543864942350929,0.422301661967758,-1.28785887277055,0.375339915588418,-1.44899308536987
"b_share",1.48239819385481,1.29762287607342,1.14239523762136,1.71276049456921,0.865502327123479
"b_share_shift",-2.28844873906226,3.010912755891,-0.760051494213771,3.29393808703298,-0.694745523017278
"b_pta",-0.0795586748291983,0.0657469944572109,-1.21007318259964,0.0984529028482179,-0.808088665012262
"b_pta_shift",1.30884246158365,0.386280083700582,3.38832499217892,0.538736713824755,2.42946587451139
"b_csa",-0.0562738776348873,0.0490929985262779,-1.14627094135971,0.0562917055129747,-0.999683294760302
"b_csa_shift",0.543150275818007,0.37153086862606,1.46192502880475,0.501949326697213,1.08208188940484
"b_rsa",0,NA,NA,NA,NA
"b_rsa_shift",0,NA,NA,NA,NA
"delta_b",0.165136005088831,0.152051358020897,1.08605412827774,0.181491542770479,0.909882645593401
