"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_pt",2.99681400357379,0.550165689572618,5.44711177082268,0.76109456340324,3.93750546604026
"asc_cs",0.711994291959901,0.401602890916258,1.77288139120584,0.521003042423787,1.36658375092704
"asc_rs",0,NA,NA,NA,NA
"b_tt",2.06520695208325,2.34012381016161,0.882520379099353,4.45735310072386,0.46332585851183
"b_tt_shift",-5.2758539907492,2.8233093197684,-1.86867728371398,4.32035694926879,-1.22116159676161
"b_tt_shift2",-4.96227718777158,2.66852706040667,-1.85955663009666,5.06980416902614,-0.978790703216607
"b_tt_shift3",-2.32671084965292,3.0293544366203,-0.768055009188264,5.0470935082957,-0.461000147080413
"b_cost",1.38518547434755,2.93706384392649,0.471622527788068,4.54243853263411,0.304943141089528
"b_cost_shift",-20.855204944801,8.91862161036191,-2.33838880669305,14.4423042159179,-1.44403584310424
"b_cost_shift2",-7.66057786807634,3.21212900757325,-2.38489109559889,4.6924383684053,-1.63253670408456
"b_cost_shift3",-15.1951866261411,3.84644025707616,-3.95045434494584,6.09875866523016,-2.49152121935418
"b_trans",-0.498033244277057,0.842681770190575,-0.591009870979438,1.23666615394291,-0.402722466923799
"b_trans_shift",-0.134797618826426,1.01949686969127,-0.132219747636151,1.44664005603411,-0.0931797915204746
"b_trans_shift2",0.964972412783134,0.927924331580831,1.03992575681164,1.48973846022495,0.647746190722245
"b_trans_shift3",-2.83431511366971,1.12222693550189,-2.52561672154316,1.47322272438874,-1.92388772366087
"b_crowd",-3.11222702637195,1.77137700627203,-1.75695349739343,3.14650997282673,-0.989104453267001
"b_crowd_shift",4.13219241693763,2.14949280330423,1.92240346680183,3.18281570972708,1.29828202252148
"b_crowd_shift2",-4.47835065043056,1.93145615728398,-2.31863955779769,3.42732438605809,-1.30666086602362
"b_crowd_shift3",6.9140011899357,2.83478560929048,2.43898556817714,4.74343706547696,1.45759311117591
"b_disin",1.95787030956895,0.877028196496564,2.2323915210366,1.2836678763528,1.52521563064405
"b_disin_shift",-2.1026375835601,1.01243844135865,-2.07680536185335,1.47376224989859,-1.42671423678058
"b_disin_shift2",-1.99824513112886,0.913515696181507,-2.18742287568951,1.35657326900375,-1.47300936616298
"b_disin_shift3",-2.41376054038972,0.953243222643847,-2.53215599445343,1.35334028308099,-1.78355774269469
"b_share",1.59400372497529,3.44131913891015,0.463195553981693,5.0810152259256,0.313717565112179
"b_share_shift",1.62983069216133,5.01959253832343,0.324693823197391,6.6446882603575,0.245283244043964
"b_share_shift2",-1.82225974322474,3.42228558510898,-0.532468637671193,4.91377492714872,-0.370847214258169
"b_share_shift3",35.0029094131562,267.201097499378,0.130998374410635,306.591493712697,0.114167907887089
"b_pta",-0.721037042982349,0.253471624634593,-2.84464599941631,0.448143276516102,-1.60894312325233
"b_pta_shift",0.785773063402155,0.307170255377206,2.5581027122474,0.477382894583094,1.64600171543303
"b_pta_shift2",0.415481197633672,0.268754928126011,1.54594820095305,0.488548706092789,0.850439664361245
"b_pta_shift3",-0.518544454921391,0.315717458887724,-1.64243199203563,0.437662402731186,-1.18480466150501
"b_csa",-0.965928512505481,0.245814466626187,-3.92950230213415,0.40917692617168,-2.36066222390117
"b_csa_shift",0.78208368107374,0.323797335872327,2.41534933870523,0.566331341240967,1.38096485947609
"b_csa_shift2",0.9278166780126,0.24161357034389,3.84008512722209,0.391847539488298,2.36780018888012
"b_csa_shift3",0.835240026169623,0.244781555938044,3.41218529708598,0.389406205656475,2.14490681976048
"b_rsa",0,NA,NA,NA,NA
"b_rsa_shift",0,NA,NA,NA,NA
"b_rsa_shift2",0,NA,NA,NA,NA
"b_rsa_shift3",0,NA,NA,NA,NA
"delta_b",2.0357874730186,0.332514556270146,6.12240106374366,0.384421231140773,5.29572070454429
"delta_c",1.56909590904624,0.364047963637945,4.31013510792974,0.465812280552213,3.36851554704848
"delta_d",0.411248126882947,0.404933392334491,1.01559450188104,0.484730862590413,0.84840508129651
