"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_pt",3.25841661832141,0.408185095136349,7.98269377580526,0.563360278767174,5.78389485579627
"asc_cs",0.855944020016046,0.325865665161031,2.6266775285855,0.416162577019871,2.05675394011984
"asc_rs",0,NA,NA,NA,NA
"b_tt",-2.15125726018907,0.786452817723281,-2.73539265383623,1.22230410663758,-1.7600016628488
"b_tt_shift",-0.564490263904922,1.44171790735036,-0.391540023902708,1.73488667374122,-0.325375871778195
"b_cost",-4.44535820013777,0.849101080429792,-5.23536985477353,1.40084705636093,-3.17333586129363
"b_cost_shift",-4.79780565492893,3.99949029900194,-1.19960427360612,7.10394849443615,-0.675371683604771
"b_trans",-0.145365533622362,0.212604279295716,-0.683737571529171,0.372507068345494,-0.390235638394755
"b_trans_shift",0.19741556712686,0.476466872319136,0.414332199353058,0.673144127474774,0.29327384592575
"b_crowd",-5.06576054628368,0.467203874583298,-10.8427194676026,0.723862235599019,-6.99823847294865
"b_crowd_shift",4.89912305503472,1.05766109036659,4.63203487360651,1.38263065448628,3.54333461299901
"b_disin",-0.0183505146081302,0.159601281766728,-0.114977238309096,0.155251856019827,-0.118198358967037
"b_disin_shift",-0.136725073305768,0.454740213628964,-0.300666334773124,0.524074489623489,-0.260888625592128
"b_share",0.101707961681501,0.86093170173313,0.118137085063489,0.950521966125232,0.10700222120706
"b_share_shift",-0.328690208257105,4.01603075529715,-0.0818445445975637,8.09394851121584,-0.040609377215785
"b_pta",-0.593529348632269,0.0928246174992145,-6.39409420283678,0.131957281548573,-4.49789008735978
"b_pta_shift",0.786982246529512,0.273733985813766,2.874989176773,0.575361553273292,1.36780471696846
"b_csa",-0.194212178193065,0.0750014393105227,-2.58944601568223,0.100300649363794,-1.9363003073754
"b_csa_shift",0.235839619391043,0.256733122427517,0.918617812774149,0.533160592044584,0.442342556651903
"b_rsa",0,NA,NA,NA,NA
"b_rsa_shift",0,NA,NA,NA,NA
"delta_b",0.17079190877742,0.146069661393008,1.16924970694561,0.148280164408548,1.15181898710907
