"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_pt",3.43114717841892,0.422860492589904,8.1141351309603,0.63590588415058,5.39568395880173
"asc_cs",0.849932349929582,0.328169645332703,2.5899176295477,0.423228173827546,2.00821306918926
"asc_rs",0,NA,NA,NA,NA
"b_tt",-2.01157718695077,0.689533208080345,-2.91730284107851,0.938447357787186,-2.14351627745425
"b_tt_shift",-2.97147893245019,1.37394040996048,-2.16274222004699,1.50887577708161,-1.96933304754715
"b_cost",-4.10748913806224,0.898212538450455,-4.5729590294389,1.50165661020266,-2.73530520237106
"b_cost_shift",-17.2546709408355,5.90097653896393,-2.92403652631111,8.7573443174099,-1.97030861359791
"b_trans",-0.234094142355401,0.212459170987372,-1.10183119545974,0.377560659665515,-0.62001730414071
"b_trans_shift",-0.249187796365688,0.503676956876576,-0.494737337024433,0.589619102093851,-0.42262503959043
"b_crowd",-4.89628081083767,0.448468199020907,-10.9177881988672,0.703691498917376,-6.95799340814911
"b_crowd_shift",-0.608317070099071,1.03660019001855,-0.586838663504571,1.11487387975126,-0.545637565959294
"b_disin",-0.00766619706026556,0.156306853575856,-0.0490458152338479,0.153916561976746,-0.0498074863537022
"b_disin_shift",-0.100492257447491,0.41400603464284,-0.242731383213254,0.396908762405772,-0.253187298860272
"b_share",0.0291594867378369,0.878134427200386,0.0332061764515956,0.901151865890378,0.032358016269573
"b_share_shift",1.07147970748099,5.28119845778789,0.202885711651478,6.59751646871978,0.162406522599996
"b_pta",-0.615219763205007,0.091382299332581,-6.73237342131158,0.133576594304344,-4.60574523859528
"b_pta_shift",0.363464305085703,0.355606218657156,1.02209771937685,0.497783278957418,0.730165757771055
"b_csa",-0.196943172664655,0.0757495117342057,-2.59992662864549,0.102498662629368,-1.92142187627165
"b_csa_shift",0.287243423094534,0.340590619770271,0.843368567485154,0.468592032974482,0.612992545501039
"b_rsa",0,NA,NA,NA,NA
"b_rsa_shift",0,NA,NA,NA,NA
"ce",0.90965061358239,0.300518439359008,3.02693776635681,0.490970128679611,1.85276162529227
"ce_shift",2.84919332340615,1.12143642571394,2.5406641500808,1.28942816899316,2.20965649108699
"delta_a",-4.07711387508293,1.37322807967314,-2.96899978629433,1.29131792567337,-3.15732771459582
"g_mod_a",1.10569523098495,0.385993492093184,2.86454371287176,0.404614184019853,2.73271495329164
"g_off_a",-0.497639347719567,0.411215078123595,-1.21016804634288,0.425535588916048,-1.16944237023086
"g_hou_a",0.158384070494321,0.401241141929561,0.394735369689795,0.411227884570019,0.385149150719504
"g_att1_a",0.0473886409960285,0.360625012261752,0.131406972297397,0.379463939282023,0.12488312087228
"g_att2_a",1.5327643687488,0.363864915483173,4.21245441241143,0.377073471414021,4.06489579603931
"g_pcar_a",0.24691856291826,0.221143081048521,1.11655567855674,0.199816880015683,1.23572424361185
