"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_pt",-0.0191743970795277,0.0187923855213273,-1.02032799709046,0.0210698817613925,-0.910038190848417
"asc_cs",0.00039177087369231,0.0137213796587865,0.028551857279267,0.0148152855887356,0.0264436936666399
"asc_rs",0,NA,NA,NA,NA
"b_tt",-2.41039822033356,0.917319080964058,-2.62765516422089,1.55891869687927,-1.54619880123244
"b_tt_shift",-0.232911936829594,2.01942846358832,-0.115335571934909,2.40274271316839,-0.0969358623181353
"b_tt_shift2",1.7571595794241,2.11482418624301,0.830877380188136,2.89817618502441,0.606298398456166
"b_cost",-5.55215934327913,1.01691543680393,-5.4598043675382,1.5818879736129,-3.50983093360174
"b_cost_shift",-16.3193886137506,6.53627265357687,-2.49674232986901,6.34799584079234,-2.57079384155892
"b_cost_shift2",-3.04185311006212,2.37118370254905,-1.28284160640615,2.89718553410768,-1.04993383207644
"b_trans",0.113114795098763,0.216929044915877,0.521436837296858,0.338980470866914,0.333691185245809
"b_trans_shift",-0.748675550274833,0.558652757583042,-1.34014473232694,0.628821956020084,-1.19060020584097
"b_trans_shift2",4.26130578381327,0.95308096988225,4.47108474355515,1.0953725264848,3.89027995570456
"b_crowd",-0.68604247589151,0.5928454808677,-1.15720284295227,0.648729609622265,-1.05751682321233
"b_crowd_shift",1.542874541174,1.09620971187431,1.40746293748482,1.07596345901914,1.43394696933343
"b_crowd_shift2",-15.769884590921,2.66124294602205,-5.92575909482199,3.41520795996889,-4.61754738679653
"b_disin",0.0561829304457788,0.200287978808819,0.280510746475739,0.198250237776696,0.283394012919479
"b_disin_shift",-0.878225851400305,0.455998729143922,-1.92593925217524,0.405210676684768,-2.16733146960863
"b_disin_shift2",0.147611852961674,0.365757639606454,0.40357831792796,0.39860028559775,0.370325507269297
"b_share",0.572792255166463,0.947887966991999,0.604282652710685,1.1202627221361,0.511301718648881
"b_share_shift",-3.63486754710006,6.25050152787337,-0.58153214280339,5.75825730331766,-0.631244377531689
"b_share_shift2",7.62206207151156,24.0977035503527,0.31629827529354,28.4243818904583,0.268152253965817
"b_pta",-0.121694832025302,0.076821027645016,-1.58413439335443,0.0973118070964025,-1.25056594524798
"b_pta_shift",1.97465550545333,0.736361857941813,2.68163740986346,0.846722526343632,2.33211641832703
"b_pta_shift2",0.142806366436075,0.171477647392726,0.832798726874376,0.196450272811756,0.726933917637854
"b_csa",-0.06514282071539,0.0560661493752894,-1.16189218345181,0.0701945073151307,-0.928033021486116
"b_csa_shift",1.07461925977707,0.730229408562782,1.47161870937532,0.848838187384549,1.26598835413873
"b_csa_shift2",0.0544586015527986,0.0982447230434935,0.554315792907162,0.12046408076147,0.45207335837005
"b_rsa",0,NA,NA,NA,NA
"b_rsa_shift",0,NA,NA,NA,NA
"b_rsa_shift2",0,NA,NA,NA,NA
"delta_b",0.616313058850973,0.175097697867876,3.51982388321306,0.181851639389376,3.38909817321657
"delta_c",-0.13204132716791,0.222721005241205,-0.592855294564204,0.237651678251236,-0.555608645979438
